Image,Energy (eV)
0,-555.6233520507812
1,-555.5068969726562
2,-555.249755859375
3,-555.0509643554688
4,-554.9915161132812
5,-554.9765625
6,-555.03271484375
7,-555.0873413085938
8,-555.1090087890625

Migration Barrier,0.64678955078125
