Image,Energy (eV)
0,-1184.1474609375
1,-1184.3538818359375
2,-1184.3883056640625
3,-1183.3966064453125
4,-1182.43701171875
5,-1183.3863525390625
6,-1184.3853759765625
7,-1184.356689453125
8,-1184.1507568359375

Migration Barrier (eV),1.9512939453125
