Image,Energy (eV)
0,-1144.7259521484375
1,-1144.4698486328125
2,-1144.1868896484375
3,-1143.451171875
4,-1142.6846923828125
5,-1143.4891357421875
6,-1144.2823486328125
7,-1144.587158203125
8,-1144.886474609375

Migration Barrier,2.2017822265625
