Image,Energy (eV)
0,-1088.828125
1,-1088.77001953125
2,-1088.167236328125
3,-1087.77880859375
4,-1088.0848388671875
5,-1087.779541015625
6,-1088.1656494140625
7,-1088.7764892578125
8,-1088.8336181640625

Migration Barrier,1.0548095703125
