Image,Energy (eV)
0,-975.4386178408195
1,-975.3472053630793
2,-974.7776628989842
3,-974.3055570911072
4,-974.1807983392853
5,-974.5369359404917
6,-974.7850200833572
7,-975.1373119790818
8,-975.4386172563115

Migration Barrier,1.2578195015341862
