Image,Energy (eV)
0,-255.30477120525347
1,-255.09928744435132
2,-254.72973150915016
3,-254.38878916396993
4,-253.58737510055286
5,-253.8544846003723
6,-254.55056336925057
7,-255.10860412143973
8,-255.30431875437569

Migration Barrier,1.7173961047006117
